metric_family,source_algorithm,target_algorithm,method,group_type,group_level,metric,point_estimate,ci_low,ci_high,bootstrap_success,bootstrap_requested,n_point,target_iqr_point,existing_stage3_point_estimate,abs_diff_vs_stage3,ci_method,note
subgroup_curve_divergence,acti,adept,isotonic,age_group,40-59,max_abs_subgroup_minus_full_predicted_target,355.88521033540655,251.89131339640704,497.77660244475584,300,300,2949,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve compared with full-sample curve.
subgroup_curve_divergence,acti,adept,isotonic,age_group,40-59,max_abs_subgroup_minus_full_predicted_target_over_target_iqr,0.1854145525708825,0.1323808325701591,0.2610703748319853,300,300,2949,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve divergence normalized by target IQR.
subgroup_curve_divergence,acti,adept,isotonic,age_group,60+,p95_abs_subgroup_minus_full_predicted_target,325.2813972938561,266.2420067470857,503.5203253141612,300,300,2940,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve compared with full-sample curve.
subgroup_curve_divergence,acti,adept,isotonic,age_group,60+,p95_abs_subgroup_minus_full_predicted_target_over_target_iqr,0.1694701071787457,0.1395775301157359,0.2603904140998957,300,300,2940,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve divergence normalized by target IQR.
subgroup_curve_divergence,acti,adept,isotonic,age_group,60+,max_abs_subgroup_minus_full_predicted_target,384.48212717484193,315.88487452303684,624.3463337046525,300,300,2940,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve compared with full-sample curve.
subgroup_curve_divergence,acti,adept,isotonic,age_group,60+,max_abs_subgroup_minus_full_predicted_target_over_target_iqr,0.2003134143013081,0.1646178265040157,0.3267662792561664,300,300,2940,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve divergence normalized by target IQR.
subgroup_curve_spread,acti,adept,isotonic,age_group,20-39|40-59|60+,p95_between_subgroup_spread_predicted_target,473.3829961683273,466.5955319709569,733.9570677303744,300,300,8646,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,"At each source-grid point, spread = max subgroup curve - min subgroup curve."
subgroup_curve_spread,acti,adept,isotonic,age_group,20-39|40-59|60+,p95_between_subgroup_spread_predicted_target_over_target_iqr,0.2466303568684205,0.2435569444598176,0.3790249033731298,300,300,8646,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Between-subgroup curve spread normalized by target IQR.
subgroup_curve_spread,acti,adept,isotonic,age_group,20-39|40-59|60+,max_between_subgroup_spread_predicted_target,543.9520503726603,525.5547534606202,897.4059170147132,300,300,8646,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,"At each source-grid point, spread = max subgroup curve - min subgroup curve."
subgroup_curve_spread,acti,adept,isotonic,age_group,20-39|40-59|60+,max_between_subgroup_spread_predicted_target_over_target_iqr,0.283396508511292,0.2746098538158035,0.4667754981614848,300,300,8646,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Between-subgroup curve spread normalized by target IQR.
subgroup_curve_divergence,acti,adept,isotonic,sex,male,p95_abs_subgroup_minus_full_predicted_target,340.25757233786726,319.1350782937239,419.4293777608475,300,300,4161,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve compared with full-sample curve.
subgroup_curve_divergence,acti,adept,isotonic,sex,male,p95_abs_subgroup_minus_full_predicted_target_over_target_iqr,0.177272625278308,0.1656860276458711,0.2159139239286525,300,300,4161,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve divergence normalized by target IQR.
subgroup_curve_divergence,acti,adept,isotonic,sex,male,max_abs_subgroup_minus_full_predicted_target,424.00671355877057,369.83919041049467,637.1598572595918,300,300,4161,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve compared with full-sample curve.
subgroup_curve_divergence,acti,adept,isotonic,sex,male,max_abs_subgroup_minus_full_predicted_target_over_target_iqr,0.2209055414453909,0.1932990902182141,0.3300452510198476,300,300,4161,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve divergence normalized by target IQR.
subgroup_curve_divergence,acti,adept,isotonic,sex,female,p95_abs_subgroup_minus_full_predicted_target,306.05939915517274,293.3767875903807,469.4424580234356,300,300,4485,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve compared with full-sample curve.
subgroup_curve_divergence,acti,adept,isotonic,sex,female,p95_abs_subgroup_minus_full_predicted_target_over_target_iqr,0.1594555348366038,0.1533343691261766,0.248851367135513,300,300,4485,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve divergence normalized by target IQR.
subgroup_curve_divergence,acti,adept,isotonic,sex,female,max_abs_subgroup_minus_full_predicted_target,439.5770035480991,364.514147752019,681.4746544992896,300,300,4485,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve compared with full-sample curve.
subgroup_curve_divergence,acti,adept,isotonic,sex,female,max_abs_subgroup_minus_full_predicted_target_over_target_iqr,0.2290175906902848,0.1873626091734059,0.3593630756065305,300,300,4485,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve divergence normalized by target IQR.
subgroup_curve_spread,acti,adept,isotonic,sex,male|female,p95_between_subgroup_spread_predicted_target,627.3309929838033,587.2767981959882,821.2434245035087,300,300,8646,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,"At each source-grid point, spread = max subgroup curve - min subgroup curve."
subgroup_curve_spread,acti,adept,isotonic,sex,male|female,p95_between_subgroup_spread_predicted_target_over_target_iqr,0.326836552910744,0.3074865699077881,0.4315905509754142,300,300,8646,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Between-subgroup curve spread normalized by target IQR.
subgroup_curve_spread,acti,adept,isotonic,sex,male|female,max_between_subgroup_spread_predicted_target,714.8470285911394,680.0784971608649,1026.4305485772527,300,300,8646,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,"At each source-grid point, spread = max subgroup curve - min subgroup curve."
subgroup_curve_spread,acti,adept,isotonic,sex,male|female,max_between_subgroup_spread_predicted_target_over_target_iqr,0.3724320036731363,0.3590887591772219,0.536623922163051,300,300,8646,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Between-subgroup curve spread normalized by target IQR.
subgroup_curve_divergence,acti,adept,isotonic,bmi_group,<25,p95_abs_subgroup_minus_full_predicted_target,298.8678132981072,226.9208903560634,372.6855706433279,300,300,2572,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve compared with full-sample curve.
subgroup_curve_divergence,acti,adept,isotonic,bmi_group,<25,p95_abs_subgroup_minus_full_predicted_target_over_target_iqr,0.1557087517862315,0.1184585507652093,0.1951541633256469,300,300,2572,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve divergence normalized by target IQR.
subgroup_curve_divergence,acti,adept,isotonic,bmi_group,<25,max_abs_subgroup_minus_full_predicted_target,303.7027297701543,272.6183259324426,494.480343491651,300,300,2572,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve compared with full-sample curve.
subgroup_curve_divergence,acti,adept,isotonic,bmi_group,<25,max_abs_subgroup_minus_full_predicted_target_over_target_iqr,0.1582277209604136,0.1423354682854309,0.2615983552147301,300,300,2572,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve divergence normalized by target IQR.
subgroup_curve_divergence,acti,adept,isotonic,bmi_group,25-<30,p95_abs_subgroup_minus_full_predicted_target,207.00728644470655,192.57775659512532,386.86871160312256,300,300,2741,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve compared with full-sample curve.
subgroup_curve_divergence,acti,adept,isotonic,bmi_group,25-<30,p95_abs_subgroup_minus_full_predicted_target_over_target_iqr,0.1078498411296278,0.0994866435819805,0.2030978379729427,300,300,2741,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve divergence normalized by target IQR.
subgroup_curve_divergence,acti,adept,isotonic,bmi_group,25-<30,max_abs_subgroup_minus_full_predicted_target,262.3710050423683,252.2862402160467,571.2936158284537,300,300,2741,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve compared with full-sample curve.
subgroup_curve_divergence,acti,adept,isotonic,bmi_group,25-<30,max_abs_subgroup_minus_full_predicted_target_over_target_iqr,0.1366940830771118,0.131544446046118,0.2983170713340022,300,300,2741,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve divergence normalized by target IQR.
subgroup_curve_divergence,acti,adept,isotonic,bmi_group,>=30,p95_abs_subgroup_minus_full_predicted_target,354.15543668776763,286.116633015818,467.5777497251318,300,300,3246,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve compared with full-sample curve.
subgroup_curve_divergence,acti,adept,isotonic,bmi_group,>=30,p95_abs_subgroup_minus_full_predicted_target_over_target_iqr,0.1845133484814414,0.1494144458540251,0.2404363051793658,300,300,3246,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve divergence normalized by target IQR.
subgroup_curve_divergence,acti,adept,isotonic,bmi_group,>=30,max_abs_subgroup_minus_full_predicted_target,442.5844711534246,361.2616542342712,593.2119016102719,300,300,3246,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve compared with full-sample curve.
subgroup_curve_divergence,acti,adept,isotonic,bmi_group,>=30,max_abs_subgroup_minus_full_predicted_target_over_target_iqr,0.2305844674365461,0.1875312062043437,0.3080354616131705,300,300,3246,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve divergence normalized by target IQR.
subgroup_curve_spread,acti,adept,isotonic,bmi_group,<25|25-<30|>=30,p95_between_subgroup_spread_predicted_target,577.2258099531346,523.4294443491393,765.0702911819877,300,300,8559,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,"At each source-grid point, spread = max subgroup curve - min subgroup curve."
subgroup_curve_spread,acti,adept,isotonic,bmi_group,<25|25-<30|>=30,p95_between_subgroup_spread_predicted_target_over_target_iqr,0.3007319837313786,0.2733642723795232,0.4036011970472776,300,300,8559,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Between-subgroup curve spread normalized by target IQR.
subgroup_curve_spread,acti,adept,isotonic,bmi_group,<25|25-<30|>=30,max_between_subgroup_spread_predicted_target,691.1359074570855,598.0910858471549,935.996131709375,300,300,8559,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,"At each source-grid point, spread = max subgroup curve - min subgroup curve."
subgroup_curve_spread,acti,adept,isotonic,bmi_group,<25|25-<30|>=30,max_between_subgroup_spread_predicted_target_over_target_iqr,0.360078618962709,0.3099541471696933,0.4938592399075057,300,300,8559,1919.4027944454592,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Between-subgroup curve spread normalized by target IQR.
fullsample_oof_residual,acti,oak,isotonic,overall,all,mae,1117.0298552942616,1100.1073074702267,1140.1824486563244,300,300,8646,6887.578571428576,1117.0298552942616,0.0,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,5-fold grouped OOF isotonic residual on target scale.
fullsample_oof_residual,acti,oak,isotonic,overall,all,rmse,1487.6226385384807,1458.0661814565356,1522.6775465174546,300,300,8646,6887.578571428576,1487.6226385384807,0.0,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,5-fold grouped OOF isotonic residual on target scale.
fullsample_oof_residual,acti,oak,isotonic,overall,all,abs_error_p95,2945.302353323755,2889.6366922044804,3023.7347159300502,300,300,8646,6887.578571428576,2945.302353323755,0.0,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,5-fold grouped OOF isotonic residual on target scale.
fullsample_oof_residual,acti,oak,isotonic,overall,all,mae_per_target_iqr,0.1621803430204026,0.1585249893326079,0.1660207265406282,300,300,8646,6887.578571428576,0.1621803430204026,0.0,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,MAE normalized by target algorithm IQR.
subgroup_curve_divergence,acti,oak,isotonic,age_group,20-39,p95_abs_subgroup_minus_full_predicted_target,1031.5696749226,904.2764628178044,1189.4390935653068,300,300,2757,6887.578571428576,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve compared with full-sample curve.
subgroup_curve_divergence,acti,oak,isotonic,age_group,20-39,p95_abs_subgroup_minus_full_predicted_target_over_target_iqr,0.1497724728980679,0.1307382145483958,0.171441576105847,300,300,2757,6887.578571428576,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve divergence normalized by target IQR.
subgroup_curve_divergence,acti,oak,isotonic,age_group,20-39,max_abs_subgroup_minus_full_predicted_target,1299.742385665017,1156.0122140679548,1526.545620510377,300,300,2757,6887.578571428576,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve compared with full-sample curve.
subgroup_curve_divergence,acti,oak,isotonic,age_group,20-39,max_abs_subgroup_minus_full_predicted_target_over_target_iqr,0.1887081754764553,0.1687384271958682,0.2205187556040116,300,300,2757,6887.578571428576,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve divergence normalized by target IQR.
subgroup_curve_divergence,acti,oak,isotonic,age_group,40-59,p95_abs_subgroup_minus_full_predicted_target,624.266719525649,500.0842226846251,835.2441138682066,300,300,2949,6887.578571428576,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve compared with full-sample curve.
subgroup_curve_divergence,acti,oak,isotonic,age_group,40-59,p95_abs_subgroup_minus_full_predicted_target_over_target_iqr,0.0906366022618262,0.0729005107702132,0.1215948649422608,300,300,2949,6887.578571428576,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve divergence normalized by target IQR.
subgroup_curve_divergence,acti,oak,isotonic,age_group,40-59,max_abs_subgroup_minus_full_predicted_target,1104.6979583333332,700.2295224737816,1322.1200217824146,300,300,2949,6887.578571428576,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve compared with full-sample curve.
subgroup_curve_divergence,acti,oak,isotonic,age_group,40-59,max_abs_subgroup_minus_full_predicted_target_over_target_iqr,0.1603898883877565,0.1024255124297805,0.1889877367167968,300,300,2949,6887.578571428576,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve divergence normalized by target IQR.
subgroup_curve_divergence,acti,oak,isotonic,age_group,60+,p95_abs_subgroup_minus_full_predicted_target,1121.2684042809087,992.8371356075866,1412.0545033422818,300,300,2940,6887.578571428576,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve compared with full-sample curve.
subgroup_curve_divergence,acti,oak,isotonic,age_group,60+,p95_abs_subgroup_minus_full_predicted_target_over_target_iqr,0.1627957333121708,0.1434909861895797,0.2050756906879606,300,300,2940,6887.578571428576,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve divergence normalized by target IQR.
subgroup_curve_divergence,acti,oak,isotonic,age_group,60+,max_abs_subgroup_minus_full_predicted_target,1537.023121982802,1287.053079861604,2197.719688357112,300,300,2940,6887.578571428576,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve compared with full-sample curve.
subgroup_curve_divergence,acti,oak,isotonic,age_group,60+,max_abs_subgroup_minus_full_predicted_target_over_target_iqr,0.2231587060739697,0.1861412966612887,0.3166752025943151,300,300,2940,6887.578571428576,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve divergence normalized by target IQR.
subgroup_curve_spread,acti,oak,isotonic,age_group,20-39|40-59|60+,p95_between_subgroup_spread_predicted_target,1668.4306058673392,1635.2469310006456,2025.556681068692,300,300,8646,6887.578571428576,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,"At each source-grid point, spread = max subgroup curve - min subgroup curve."
subgroup_curve_spread,acti,oak,isotonic,age_group,20-39|40-59|60+,p95_between_subgroup_spread_predicted_target_over_target_iqr,0.2422376149418335,0.2373500294300296,0.2951605507707734,300,300,8646,6887.578571428576,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Between-subgroup curve spread normalized by target IQR.
subgroup_curve_spread,acti,oak,isotonic,age_group,20-39|40-59|60+,max_between_subgroup_spread_predicted_target,2028.7322504915685,1907.6602984552403,2769.415987083966,300,300,8646,6887.578571428576,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,"At each source-grid point, spread = max subgroup curve - min subgroup curve."
subgroup_curve_spread,acti,oak,isotonic,age_group,20-39|40-59|60+,max_between_subgroup_spread_predicted_target_over_target_iqr,0.2945494166712326,0.2807223626281299,0.4032189453357666,300,300,8646,6887.578571428576,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Between-subgroup curve spread normalized by target IQR.
subgroup_curve_divergence,acti,oak,isotonic,sex,male,p95_abs_subgroup_minus_full_predicted_target,349.17643363729076,280.6414960952442,504.7734959973614,300,300,4161,6887.578571428576,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve compared with full-sample curve.
subgroup_curve_divergence,acti,oak,isotonic,sex,male,p95_abs_subgroup_minus_full_predicted_target_over_target_iqr,0.0506965445135919,0.0410116849086273,0.0730198648076259,300,300,4161,6887.578571428576,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve divergence normalized by target IQR.
subgroup_curve_divergence,acti,oak,isotonic,sex,male,max_abs_subgroup_minus_full_predicted_target,590.2034823022223,383.5413305733244,831.9884750942265,300,300,4161,6887.578571428576,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve compared with full-sample curve.
subgroup_curve_divergence,acti,oak,isotonic,sex,male,max_abs_subgroup_minus_full_predicted_target_over_target_iqr,0.0856909981035332,0.056340556043448,0.1211507973518807,300,300,4161,6887.578571428576,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve divergence normalized by target IQR.
subgroup_curve_divergence,acti,oak,isotonic,sex,female,p95_abs_subgroup_minus_full_predicted_target,300.62347023809343,289.4789308800213,572.8679928713788,300,300,4485,6887.578571428576,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve compared with full-sample curve.
subgroup_curve_divergence,acti,oak,isotonic,sex,female,p95_abs_subgroup_minus_full_predicted_target_over_target_iqr,0.0436471928589179,0.041989805992417,0.0825199025753949,300,300,4485,6887.578571428576,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve divergence normalized by target IQR.
subgroup_curve_divergence,acti,oak,isotonic,sex,female,max_abs_subgroup_minus_full_predicted_target,453.89678505290794,449.63179072369064,977.3341507528374,300,300,4485,6887.578571428576,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve compared with full-sample curve.
subgroup_curve_divergence,acti,oak,isotonic,sex,female,max_abs_subgroup_minus_full_predicted_target_over_target_iqr,0.065900777805394,0.065370317769591,0.142396719410897,300,300,4485,6887.578571428576,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Subgroup-specific isotonic curve divergence normalized by target IQR.
subgroup_curve_spread,acti,oak,isotonic,sex,male|female,p95_between_subgroup_spread_predicted_target,578.676241622572,525.6724697352719,987.928196655298,300,300,8646,6887.578571428576,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,"At each source-grid point, spread = max subgroup curve - min subgroup curve."
subgroup_curve_spread,acti,oak,isotonic,sex,male|female,p95_between_subgroup_spread_predicted_target_over_target_iqr,0.0840173706363319,0.0760303970592528,0.144211125556332,300,300,8646,6887.578571428576,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,Between-subgroup curve spread normalized by target IQR.
subgroup_curve_spread,acti,oak,isotonic,sex,male|female,max_between_subgroup_spread_predicted_target,1044.1002673551302,727.8380993514445,1446.425432615953,300,300,8646,6887.578571428576,,,PSU-in-stratum bootstrap; statistic recomputed with grouped 5-fold OOF isotonic crosswalk for residual metrics.,"At each source-grid point, spread = max subgroup curve - min subgroup curve."
